Tanggal,Mata Uang,Event,Aktual
2023/12/22,USD,Durable Goods Orders (MoM)  (Nov),5.4%
2023/12/22,USD,New Home Sales  (Nov),590K
2023/12/28,USD,Initial Jobless Claims,218K
2023/12/28,USD,Crude Oil Inventories,-7.114M
2023/12/29,USD,Chicago PMI  (Dec),46.9
2023/12/31,CNY,Manufacturing PMI  (Dec),49.0
2024/01/02,USD,S&P Global Manufacturing PMI  (Dec),47.9
2024/01/03,USD,ISM Manufacturing PMI  (Dec),47.4
2024/01/03,USD,ISM Manufacturing Prices  (Dec),45.2
2024/01/03,USD,JOLTS Job Openings  (Nov),8.790M
2024/01/04,USD,FOMC Meeting Minutes,
2024/01/04,USD,ADP Nonfarm Employment Change  (Dec),164K
2024/01/04,USD,Initial Jobless Claims,202K
2024/01/04,USD,S&P Global Services PMI  (Dec),51.4
2024/01/04,USD,Crude Oil Inventories,-5.503M
2024/01/05,EUR,CPI (YoY)  (Dec),2.9%
2024/01/05,USD,Average Hourly Earnings (MoM)  (Dec),0.4%
2024/01/05,USD,Nonfarm Payrolls  (Dec),216K
2024/01/05,USD,Unemployment Rate  (Dec),3.7%
2024/01/05,USD,ISM Non-Manufacturing PMI  (Dec),50.6
2024/01/05,USD,ISM Non-Manufacturing Prices  (Dec),57.4
2024/01/10,USD,Crude Oil Inventories,1.338M
2024/01/11,USD,Core CPI (MoM)  (Dec),0.3%
2024/01/11,USD,CPI (MoM)  (Dec),0.3%
2024/01/11,USD,CPI (YoY)  (Dec),3.4%
2024/01/11,USD,Initial Jobless Claims,202K
2024/01/12,GBP,GDP (MoM)  (Nov),0.3%
2024/01/12,USD,PPI (MoM)  (Dec),-0.1%
2024/01/17,CNY,GDP (YoY)  (Q4),5.2%
2024/01/17,GBP,CPI (YoY)  (Dec),4.0%
2024/01/17,EUR,CPI (YoY)  (Dec),2.9%
2024/01/17,USD,Core Retail Sales (MoM)  (Dec),0.4%
2024/01/17,USD,Retail Sales (MoM)  (Dec),0.6%
2024/01/18,USD,Initial Jobless Claims,187K
2024/01/18,USD,Philadelphia Fed Manufacturing Index  (Jan),-10.6
2024/01/18,USD,Crude Oil Inventories,-2.492M
2024/01/19,USD,Existing Home Sales  (Dec),3.78M
2024/01/23,JPY,BoJ Interest Rate Decision,-0.10%
2024/01/24,USD,S&P Global Manufacturing PMI  (Jan),50.3
2024/01/24,USD,S&P Global Services PMI  (Jan),52.9
2024/01/24,USD,Crude Oil Inventories,-9.233M
2024/01/25,EUR,Deposit Facility Rate  (Jan),4.00%
2024/01/25,EUR,ECB Interest Rate Decision  (Jan),4.50%
2024/01/25,USD,Durable Goods Orders (MoM)  (Dec),0.0%
2024/01/25,USD,GDP (QoQ)  (Q4),3.3%
2024/01/25,USD,Initial Jobless Claims,214K
2024/01/25,EUR,ECB Press Conference,
2024/01/25,USD,New Home Sales  (Dec),664K
2024/01/26,USD,Core PCE Price Index (YoY)  (Dec),2.9%
2024/01/26,USD,Core PCE Price Index (MoM)  (Dec),0.2%
2024/01/30,USD,JOLTS Job Openings  (Dec),9.026M
2024/01/31,CNY,Manufacturing PMI  (Jan),49.2
2024/01/31,USD,ADP Nonfarm Employment Change  (Jan),107K
2024/01/31,USD,Chicago PMI  (Jan),46.0
2024/01/31,USD,Crude Oil Inventories,1.234M
2024/02/01,USD,FOMC Statement,
2024/02/01,USD,Fed Interest Rate Decision,5.50%
2024/02/01,USD,FOMC Press Conference,
2024/02/01,EUR,CPI (YoY)  (Jan),2.8%
2024/02/01,GBP,BoE Interest Rate Decision  (Jan),5.25%
2024/02/01,USD,Initial Jobless Claims,224K
2024/02/01,USD,S&P Global Manufacturing PMI  (Jan),50.7
2024/02/01,USD,ISM Manufacturing PMI  (Jan),49.1
2024/02/01,USD,ISM Manufacturing Prices  (Jan),52.9
2024/02/02,USD,Average Hourly Earnings (MoM)  (Jan),0.6%
2024/02/02,USD,Nonfarm Payrolls  (Jan),353K
2024/02/02,USD,Unemployment Rate  (Jan),3.7%
2024/02/05,USD,Fed Chair Powell Speaks,
2024/02/05,USD,S&P Global Services PMI  (Jan),52.5
2024/02/05,USD,ISM Non-Manufacturing PMI  (Jan),53.4
2024/02/05,USD,ISM Non-Manufacturing Prices  (Jan),64.0
2024/02/07,USD,Crude Oil Inventories,5.520M
2024/02/08,USD,Initial Jobless Claims,218K
2024/02/13,USD,Core CPI (MoM)  (Jan),0.4%
2024/02/13,USD,CPI (MoM)  (Jan),0.3%
2024/02/13,USD,CPI (YoY)  (Jan),3.1%
2024/02/14,GBP,CPI (YoY)  (Jan),4.0%
2024/02/14,USD,Crude Oil Inventories,12.018M
2024/02/15,JPY,GDP (QoQ)  (Q4),-0.1%
2024/02/15,GBP,GDP (MoM)  (Dec),-0.1%
2024/02/15,GBP,GDP (YoY)  (Q4),-0.2%
2024/02/15,GBP,GDP (QoQ)  (Q4),-0.3%
2024/02/15,USD,Core Retail Sales (MoM)  (Jan),-0.6%
2024/02/15,USD,Initial Jobless Claims,212K
2024/02/15,USD,Philadelphia Fed Manufacturing Index  (Feb),5.2
2024/02/15,USD,Retail Sales (MoM)  (Jan),-0.8%
2024/02/16,USD,PPI (MoM)  (Jan),0.3%
2024/02/22,USD,FOMC Meeting Minutes,
2024/02/22,EUR,CPI (YoY)  (Jan),2.8%
2024/02/22,USD,Initial Jobless Claims,201K
2024/02/22,USD,S&P Global Manufacturing PMI  (Feb),51.5
2024/02/22,USD,S&P Global Services PMI  (Feb),51.3
2024/02/22,USD,Existing Home Sales  (Jan),4.00M
2024/02/22,USD,Crude Oil Inventories,3.514M
2024/02/26,USD,New Home Sales  (Jan),661K
2024/02/27,USD,Durable Goods Orders (MoM)  (Jan),-6.1%
2024/02/28,USD,GDP (QoQ)  (Q4),3.2%
2024/02/28,USD,Crude Oil Inventories,4.199M
2024/02/29,USD,Core PCE Price Index (MoM)  (Jan),0.4%
2024/02/29,USD,Core PCE Price Index (YoY)  (Jan),2.8%
2024/02/29,USD,Initial Jobless Claims,215K
2024/02/29,USD,Chicago PMI  (Feb),44.0
2024/03/01,CNY,Manufacturing PMI  (Feb),49.1
2024/03/01,EUR,CPI (YoY)  (Feb),2.6%
2024/03/01,USD,S&P Global Manufacturing PMI  (Feb),52.2
2024/03/01,USD,Fed Monetary Policy Report,
2024/03/01,USD,ISM Manufacturing PMI  (Feb),47.8
2024/03/01,USD,ISM Manufacturing Prices  (Feb),52.5
2024/03/05,USD,S&P Global Services PMI  (Feb),52.3
2024/03/05,USD,ISM Non-Manufacturing PMI  (Feb),52.6
2024/03/05,USD,ISM Non-Manufacturing Prices  (Feb),58.6
2024/03/06,GBP,Spring Forecast Statement,
2024/03/06,USD,ADP Nonfarm Employment Change  (Feb),140K
2024/03/06,USD,Fed Chair Powell Testifies,
2024/03/06,USD,JOLTS Job Openings  (Jan),8.863M
2024/03/06,USD,Crude Oil Inventories,1.367M
2024/03/07,EUR,Deposit Facility Rate  (Mar),4.00%
2024/03/07,EUR,ECB Interest Rate Decision  (Mar),4.50%
2024/03/07,USD,Initial Jobless Claims,217K
2024/03/07,EUR,ECB Press Conference,
2024/03/07,USD,Fed Chair Powell Testifies,
2024/03/08,USD,U.S. President Biden Speaks,
2024/03/08,USD,Average Hourly Earnings (MoM)  (Feb),0.1%
2024/03/08,USD,Nonfarm Payrolls  (Feb),275K
2024/03/08,USD,Unemployment Rate  (Feb),3.9%
2024/03/11,JPY,GDP (QoQ)  (Q4),0.1%
2024/03/12,USD,Core CPI (MoM)  (Feb),0.4%
2024/03/12,USD,CPI (YoY)  (Feb),3.2%
2024/03/12,USD,CPI (MoM)  (Feb),0.4%
2024/03/13,GBP,GDP (MoM)  (Jan),0.2%
2024/03/13,USD,Crude Oil Inventories,-1.536M
2024/03/14,USD,Core Retail Sales (MoM)  (Feb),0.3%
2024/03/14,USD,Initial Jobless Claims,209K
2024/03/14,USD,PPI (MoM)  (Feb),0.6%
2024/03/14,USD,Retail Sales (MoM)  (Feb),0.6%
2024/03/18,EUR,CPI (YoY)  (Feb),2.6%
2024/03/19,JPY,BoJ Interest Rate Decision,0.10%
2024/03/20,GBP,CPI (YoY)  (Feb),3.4%
2024/03/20,USD,Crude Oil Inventories,-1.952M
2024/03/21,USD,FOMC Economic Projections,
2024/03/21,USD,FOMC Statement,
2024/03/21,USD,Fed Interest Rate Decision,5.50%
2024/03/21,USD,FOMC Press Conference,
2024/03/21,GBP,BoE Interest Rate Decision  (Mar),5.25%
2024/03/21,USD,Initial Jobless Claims,210K
2024/03/21,USD,Philadelphia Fed Manufacturing Index  (Mar),3.2
2024/03/21,USD,S&P Global Manufacturing PMI  (Mar),52.5
2024/03/21,USD,S&P Global Services PMI  (Mar),51.7
2024/03/21,USD,Existing Home Sales  (Feb),4.38M
2024/03/22,USD,Fed Chair Powell Speaks,
2024/03/25,USD,New Home Sales  (Feb),662K
2024/03/26,USD,Durable Goods Orders (MoM)  (Feb),1.4%
2024/03/27,USD,Crude Oil Inventories,3.165M
2024/03/28,GBP,GDP (YoY)  (Q4),-0.2%
2024/03/28,GBP,GDP (QoQ)  (Q4),-0.3%
2024/03/28,USD,GDP (QoQ)  (Q4),3.4%
2024/03/28,USD,Initial Jobless Claims,210K
2024/03/28,USD,Chicago PMI  (Mar),41.4
2024/03/29,USD,Core PCE Price Index (YoY)  (Feb),2.8%
2024/03/29,USD,Core PCE Price Index (MoM)  (Feb),0.3%
2024/03/29,USD,Fed Chair Powell Speaks,
2024/03/31,CNY,Manufacturing PMI  (Mar),50.8
2024/04/01,USD,S&P Global Manufacturing PMI  (Mar),51.9
2024/04/01,USD,ISM Manufacturing PMI  (Mar),50.3
2024/04/01,USD,ISM Manufacturing Prices  (Mar),55.8
2024/04/02,USD,JOLTS Job Openings  (Feb),8.756M
2024/04/03,EUR,CPI (YoY)  (Mar),2.4%
2024/04/03,USD,ADP Nonfarm Employment Change  (Mar),184K
2024/04/03,USD,S&P Global Services PMI  (Mar),51.7
2024/04/03,USD,ISM Non-Manufacturing PMI  (Mar),51.4
2024/04/03,USD,ISM Non-Manufacturing Prices  (Mar),53.4
2024/04/03,USD,Crude Oil Inventories,3.210M
2024/04/03,USD,Fed Chair Powell Speaks,
2024/04/04,USD,Initial Jobless Claims,221K
2024/04/05,USD,Average Hourly Earnings (MoM)  (Mar),0.3%
2024/04/05,USD,Nonfarm Payrolls  (Mar),303K
2024/04/05,USD,Unemployment Rate  (Mar),3.8%
2024/04/10,USD,Core CPI (MoM)  (Mar),0.4%
2024/04/10,USD,CPI (YoY)  (Mar),3.5%
2024/04/10,USD,CPI (MoM)  (Mar),0.4%
2024/04/10,USD,Crude Oil Inventories,5.841M
2024/04/11,USD,FOMC Meeting Minutes,
2024/04/11,EUR,Deposit Facility Rate  (Apr),4.00%
2024/04/11,EUR,ECB Interest Rate Decision  (Apr),4.50%
2024/04/11,USD,Initial Jobless Claims,211K
2024/04/11,USD,PPI (MoM)  (Mar),0.2%
2024/04/11,EUR,ECB Press Conference,
2024/04/12,GBP,GDP (MoM)  (Feb),0.1%
2024/04/15,USD,Core Retail Sales (MoM)  (Mar),1.1%
2024/04/15,USD,Retail Sales (MoM)  (Mar),0.7%
2024/04/16,CNY,GDP (YoY)  (Q1),5.3%
2024/04/17,USD,Fed Chair Powell Speaks,
2024/04/17,GBP,CPI (YoY)  (Mar),3.2%
2024/04/17,EUR,CPI (YoY)  (Mar),2.4%
2024/04/17,USD,Crude Oil Inventories,2.735M
2024/04/18,USD,Initial Jobless Claims,212K
2024/04/18,USD,Philadelphia Fed Manufacturing Index  (Apr),15.5
2024/04/18,USD,Existing Home Sales  (Mar),4.19M
2024/04/23,USD,S&P Global Manufacturing PMI  (Apr),49.9
2024/04/23,USD,S&P Global Services PMI  (Apr),50.9
2024/04/23,USD,New Home Sales  (Mar),693K
2024/04/24,USD,Durable Goods Orders (MoM)  (Mar),2.6%
2024/04/24,USD,Crude Oil Inventories,-6.368M
2024/04/25,USD,GDP (QoQ)  (Q1),1.6%
2024/04/25,USD,Initial Jobless Claims,207K
2024/04/26,JPY,BoJ Interest Rate Decision,0.10%
2024/04/26,USD,Core PCE Price Index (MoM)  (Mar),0.3%
2024/04/26,USD,Core PCE Price Index (YoY)  (Mar),2.8%
2024/04/30,CNY,Manufacturing PMI  (Apr),50.4
2024/04/30,EUR,CPI (YoY)  (Apr),2.4%
2024/04/30,USD,Chicago PMI  (Apr),37.9
2024/05/01,USD,ADP Nonfarm Employment Change  (Apr),192K
2024/05/01,USD,S&P Global Manufacturing PMI  (Apr),50.0
2024/05/01,USD,ISM Manufacturing PMI  (Apr),49.2
2024/05/01,USD,ISM Manufacturing Prices  (Apr),60.9
2024/05/01,USD,JOLTS Job Openings  (Mar),8.488M
2024/05/01,USD,Crude Oil Inventories,7.265M
2024/05/02,USD,FOMC Statement,
2024/05/02,USD,Fed Interest Rate Decision,5.50%
2024/05/02,USD,FOMC Press Conference,
2024/05/02,USD,Initial Jobless Claims,208K
2024/05/03,USD,Average Hourly Earnings (MoM)  (Apr),0.2%
2024/05/03,USD,Nonfarm Payrolls  (Apr),175K
2024/05/03,USD,Unemployment Rate  (Apr),3.9%
2024/05/03,USD,S&P Global Services PMI  (Apr),51.3
2024/05/03,USD,ISM Non-Manufacturing PMI  (Apr),49.4
2024/05/03,USD,ISM Non-Manufacturing Prices  (Apr),59.2
2024/05/08,USD,Crude Oil Inventories,-1.362M
2024/05/09,GBP,BoE Interest Rate Decision  (Apr),5.25%
2024/05/09,USD,Initial Jobless Claims,231K
2024/05/10,GBP,GDP (MoM)  (Mar),0.4%
2024/05/10,GBP,GDP (YoY)  (Q1),0.2%
2024/05/10,GBP,GDP (QoQ)  (Q1),0.6%
2024/05/14,USD,PPI (MoM)  (Apr),0.5%
2024/05/14,USD,Fed Chair Powell Speaks,
2024/05/15,USD,Core CPI (MoM)  (Apr),0.3%
2024/05/15,USD,Core Retail Sales (MoM)  (Apr),0.2%
2024/05/15,USD,CPI (MoM)  (Apr),0.3%
2024/05/15,USD,CPI (YoY)  (Apr),3.4%
2024/05/15,USD,Retail Sales (MoM)  (Apr),0.0%
2024/05/15,USD,Crude Oil Inventories,-2.508M
2024/05/16,JPY,GDP (QoQ)  (Q1),-0.5%
2024/05/16,USD,Initial Jobless Claims,222K
2024/05/16,USD,Philadelphia Fed Manufacturing Index  (May),4.5
2024/05/17,EUR,CPI (YoY)  (Apr),2.4%
2024/05/20,USD,Fed Chair Powell Speaks,
2024/05/22,GBP,CPI (YoY)  (Apr),2.3%
2024/05/22,USD,Existing Home Sales  (Apr),4.14M
2024/05/22,USD,Crude Oil Inventories,1.825M
2024/05/23,USD,FOMC Meeting Minutes,
2024/05/23,USD,Initial Jobless Claims,215K
2024/05/23,USD,S&P Global Manufacturing PMI  (May),50.9
2024/05/23,USD,S&P Global Services PMI  (May),54.8
2024/05/23,USD,New Home Sales  (Apr),634K
2024/05/24,USD,Durable Goods Orders (MoM)  (Apr),0.7%
2024/05/30,USD,GDP (QoQ)  (Q1),1.3%
2024/05/30,USD,Initial Jobless Claims,219K
2024/05/30,USD,Crude Oil Inventories,-4.156M
2024/05/31,CNY,Manufacturing PMI  (May),49.5
2024/05/31,EUR,CPI (YoY)  (May),2.6%
2024/05/31,USD,Core PCE Price Index (YoY)  (Apr),2.8%
2024/05/31,USD,Core PCE Price Index (MoM)  (Apr),0.2%
2024/05/31,USD,Chicago PMI  (May),35.4
2024/06/03,USD,S&P Global Manufacturing PMI  (May),51.3
2024/06/03,USD,ISM Manufacturing PMI  (May),48.7
2024/06/03,USD,ISM Manufacturing Prices  (May),57.0
2024/06/04,USD,JOLTS Job Openings  (Apr),8.059M
2024/06/05,USD,ADP Nonfarm Employment Change  (May),152K
2024/06/05,USD,S&P Global Services PMI  (May),54.8
2024/06/05,USD,ISM Non-Manufacturing PMI  (May),53.8
2024/06/05,USD,ISM Non-Manufacturing Prices  (May),58.1
2024/06/05,USD,Crude Oil Inventories,1.233M
2024/06/06,EUR,Deposit Facility Rate  (Jun),3.75%
2024/06/06,EUR,ECB Interest Rate Decision  (Jun),4.25%
2024/06/06,USD,Initial Jobless Claims,229K
2024/06/06,EUR,ECB Press Conference,
2024/06/07,USD,Average Hourly Earnings (MoM)  (May),0.4%
2024/06/07,USD,Nonfarm Payrolls  (May),272K
2024/06/07,USD,Unemployment Rate  (May),4.0%
2024/06/10,JPY,GDP (QoQ)  (Q1),-0.5%
2024/06/12,GBP,GDP (MoM)  (Apr),0.0%
2024/06/12,USD,Core CPI (MoM)  (May),0.2%
2024/06/12,USD,CPI (YoY)  (May),3.3%
2024/06/12,USD,CPI (MoM)  (May),0.0%
2024/06/12,USD,Crude Oil Inventories,3.730M
2024/06/13,USD,FOMC Economic Projections,
2024/06/13,USD,FOMC Statement,
2024/06/13,USD,Fed Interest Rate Decision,5.50%
2024/06/13,USD,FOMC Press Conference,
2024/06/13,USD,Initial Jobless Claims,242K
2024/06/13,USD,PPI (MoM)  (May),-0.2%
2024/06/14,JPY,BoJ Interest Rate Decision,0.10%
2024/06/18,EUR,CPI (YoY)  (May),2.6%
2024/06/18,USD,Core Retail Sales (MoM)  (May),-0.1%
2024/06/18,USD,Retail Sales (MoM)  (May),0.1%
2024/06/19,GBP,CPI (YoY)  (May),2.0%
2024/06/20,GBP,BoE Interest Rate Decision  (Jun),5.25%
2024/06/20,USD,Initial Jobless Claims,238K
2024/06/20,USD,Philadelphia Fed Manufacturing Index  (Jun),1.3
2024/06/20,USD,Crude Oil Inventories,-2.547M
2024/06/21,USD,S&P Global Manufacturing PMI  (Jun),51.7
2024/06/21,USD,S&P Global Services PMI  (Jun),55.1
2024/06/21,USD,Existing Home Sales  (May),4.11M
2024/06/26,USD,New Home Sales  (May),619K
2024/06/26,USD,Crude Oil Inventories,3.591M
2024/06/27,USD,Durable Goods Orders (MoM)  (May),0.1%
2024/06/27,USD,GDP (QoQ)  (Q1),1.4%
2024/06/27,USD,Initial Jobless Claims,233K
2024/06/28,USD,U.S. President Biden Speaks,
2024/06/28,GBP,GDP (QoQ)  (Q1),0.7%
2024/06/28,GBP,GDP (YoY)  (Q1),0.3%
2024/06/28,USD,Core PCE Price Index (MoM)  (May),0.1%
2024/06/28,USD,Core PCE Price Index (YoY)  (May),2.6%
2024/06/28,USD,Chicago PMI  (Jun),47.4
2024/06/30,CNY,Manufacturing PMI  (Jun),49.5
2024/07/01,USD,S&P Global Manufacturing PMI  (Jun),51.6
2024/07/01,USD,ISM Manufacturing PMI  (Jun),48.5
2024/07/01,USD,ISM Manufacturing Prices  (Jun),52.1
2024/07/02,EUR,CPI (YoY)  (Jun),2.5%
2024/07/02,USD,Fed Chair Powell Speaks,
2024/07/02,USD,JOLTS Job Openings  (May),8.140M
2024/07/03,USD,ADP Nonfarm Employment Change  (Jun),150K
2024/07/03,USD,Initial Jobless Claims,238K
2024/07/03,USD,S&P Global Services PMI  (Jun),55.3
2024/07/03,USD,ISM Non-Manufacturing PMI  (Jun),48.8
2024/07/03,USD,ISM Non-Manufacturing Prices  (Jun),56.3
2024/07/03,USD,Crude Oil Inventories,-12.157M
2024/07/04,USD,FOMC Meeting Minutes,
2024/07/05,USD,Average Hourly Earnings (MoM)  (Jun),0.3%
2024/07/05,USD,Nonfarm Payrolls  (Jun),206K
2024/07/05,USD,Unemployment Rate  (Jun),4.1%
2024/07/05,USD,Fed Monetary Policy Report,
2024/07/09,USD,Fed Chair Powell Testifies,
2024/07/10,USD,Fed Chair Powell Testifies,
2024/07/10,USD,Crude Oil Inventories,-3.443M
2024/07/11,GBP,GDP (MoM)  (May),0.4%
2024/07/11,USD,Core CPI (MoM)  (Jun),0.1%
2024/07/11,USD,CPI (YoY)  (Jun),3.0%
2024/07/11,USD,CPI (MoM)  (Jun),-0.1%
2024/07/11,USD,Initial Jobless Claims,222K
2024/07/12,USD,PPI (MoM)  (Jun),0.2%
2024/07/15,CNY,GDP (YoY)  (Q2),4.7%
2024/07/15,USD,Fed Chair Powell Speaks,
2024/07/16,USD,Core Retail Sales (MoM)  (Jun),0.4%
2024/07/16,USD,Retail Sales (MoM)  (Jun),0.0%
2024/07/17,GBP,CPI (YoY)  (Jun),2.0%
2024/07/17,EUR,CPI (YoY)  (Jun),2.5%
2024/07/17,USD,Crude Oil Inventories,-4.870M
2024/07/18,EUR,Deposit Facility Rate  (Jul),3.75%
2024/07/18,EUR,ECB Interest Rate Decision  (Jul),4.25%
2024/07/18,USD,Initial Jobless Claims,243K
2024/07/18,USD,Philadelphia Fed Manufacturing Index  (Jul),13.9
2024/07/18,EUR,ECB Press Conference,
2024/07/23,USD,Existing Home Sales  (Jun),3.89M
2024/07/24,USD,S&P Global Manufacturing PMI  (Jul),49.5
2024/07/24,USD,S&P Global Services PMI  (Jul),56.0
2024/07/24,USD,New Home Sales  (Jun),617K
2024/07/24,USD,Crude Oil Inventories,-3.741M
2024/07/25,USD,U.S. President Biden Speaks,
2024/07/25,USD,Durable Goods Orders (MoM)  (Jun),-6.6%
2024/07/25,USD,GDP (QoQ)  (Q2),2.8%
2024/07/25,USD,Initial Jobless Claims,235K
2024/07/26,USD,Core PCE Price Index (YoY)  (Jun),2.6%
2024/07/26,USD,Core PCE Price Index (MoM)  (Jun),0.2%
2024/07/30,USD,JOLTS Job Openings  (Jun),8.184M
2024/07/31,CNY,Manufacturing PMI  (Jul),49.4
2024/07/31,JPY,BoJ Interest Rate Decision,0.25%
2024/07/31,EUR,CPI (YoY)  (Jul),2.6%
2024/07/31,USD,ADP Nonfarm Employment Change  (Jul),122K
2024/07/31,USD,Chicago PMI  (Jul),45.3
2024/07/31,USD,Crude Oil Inventories,-3.436M
2024/08/01,USD,FOMC Statement,
2024/08/01,USD,Fed Interest Rate Decision,5.50%
2024/08/01,USD,FOMC Press Conference,
2024/08/01,GBP,BoE Interest Rate Decision  (Aug),5.00%
2024/08/01,USD,Initial Jobless Claims,249K
2024/08/01,USD,S&P Global Manufacturing PMI  (Jul),49.6
2024/08/01,USD,ISM Manufacturing PMI  (Jul),46.8
2024/08/01,USD,ISM Manufacturing Prices  (Jul),52.9
2024/08/02,USD,Average Hourly Earnings (MoM)  (Jul),0.2%
2024/08/02,USD,Nonfarm Payrolls  (Jul),114K
2024/08/02,USD,Unemployment Rate  (Jul),4.3%
2024/08/05,USD,S&P Global Services PMI  (Jul),55.0
2024/08/05,USD,ISM Non-Manufacturing PMI  (Jul),51.4
2024/08/05,USD,ISM Non-Manufacturing Prices  (Jul),57.0
2024/08/07,USD,Crude Oil Inventories,-3.728M
2024/08/08,USD,Initial Jobless Claims,233K
2024/08/13,USD,PPI (MoM)  (Jul),0.1%
2024/08/14,GBP,CPI (YoY)  (Jul),2.2%
2024/08/14,USD,Core CPI (MoM)  (Jul),0.2%
2024/08/14,USD,CPI (YoY)  (Jul),2.9%
2024/08/14,USD,CPI (MoM)  (Jul),0.2%
2024/08/14,USD,Crude Oil Inventories,1.357M
2024/08/15,JPY,GDP (QoQ)  (Q2),0.8%
2024/08/15,GBP,GDP (MoM)  (Jun),0.0%
2024/08/15,GBP,GDP (YoY)  (Q2),0.9%
2024/08/15,GBP,GDP (QoQ)  (Q2),0.6%
2024/08/15,USD,Core Retail Sales (MoM)  (Jul),0.4%
2024/08/15,USD,Initial Jobless Claims,227K
2024/08/15,USD,Philadelphia Fed Manufacturing Index  (Aug),-7.0
2024/08/15,USD,Retail Sales (MoM)  (Jul),1.0%
2024/08/20,EUR,CPI (YoY)  (Jul),2.6%
2024/08/21,USD,Crude Oil Inventories,-4.649M
2024/08/22,USD,FOMC Meeting Minutes,
2024/08/22,USD,Initial Jobless Claims,232K
2024/08/22,USD,S&P Global Manufacturing PMI  (Aug),48.0
2024/08/22,USD,S&P Global Services PMI  (Aug),55.2
2024/08/22,USD,Existing Home Sales  (Jul),3.95M
2024/08/23,USD,Fed Chair Powell Speaks,
2024/08/23,USD,New Home Sales  (Jul),739K
2024/08/26,USD,Durable Goods Orders (MoM)  (Jul),9.9%
2024/08/28,USD,Crude Oil Inventories,-0.846M
2024/08/29,USD,GDP (QoQ)  (Q2),3.0%
2024/08/29,USD,Initial Jobless Claims,231K
2024/08/30,EUR,CPI (YoY)  (Aug),2.2%
2024/08/30,USD,Core PCE Price Index (MoM)  (Jul),0.2%
2024/08/30,USD,Core PCE Price Index (YoY)  (Jul),2.6%
2024/08/30,USD,Chicago PMI  (Aug),46.1
2024/08/31,CNY,Manufacturing PMI  (Aug),49.1
2024/09/03,USD,S&P Global Manufacturing PMI  (Aug),47.9
2024/09/03,USD,ISM Manufacturing PMI  (Aug),47.2
2024/09/03,USD,ISM Manufacturing Prices  (Aug),54.0
2024/09/04,USD,JOLTS Job Openings  (Jul),7.673M
2024/09/05,USD,ADP Nonfarm Employment Change  (Aug),99K
2024/09/05,USD,Initial Jobless Claims,227K
2024/09/05,USD,S&P Global Services PMI  (Aug),55.7
2024/09/05,USD,ISM Non-Manufacturing PMI  (Aug),51.5
2024/09/05,USD,ISM Non-Manufacturing Prices  (Aug),57.3
2024/09/05,USD,Crude Oil Inventories,-6.873M
2024/09/06,USD,Average Hourly Earnings (MoM)  (Aug),0.4%
2024/09/06,USD,Nonfarm Payrolls  (Aug),142K
2024/09/06,USD,Unemployment Rate  (Aug),4.2%
2024/09/09,JPY,GDP (QoQ)  (Q2),0.7%
2024/09/11,GBP,GDP (MoM)  (Jul),0.0%
2024/09/11,USD,Core CPI (MoM)  (Aug),0.3%
2024/09/11,USD,CPI (YoY)  (Aug),2.5%
2024/09/11,USD,CPI (MoM)  (Aug),0.2%
2024/09/11,USD,Crude Oil Inventories,0.833M
2024/09/12,EUR,Deposit Facility Rate  (Sep),3.50%
2024/09/12,EUR,ECB Interest Rate Decision  (Sep),3.65%
2024/09/12,USD,Initial Jobless Claims,230K
2024/09/12,USD,PPI (MoM)  (Aug),0.2%
2024/09/12,EUR,ECB Press Conference,
2024/09/17,USD,Core Retail Sales (MoM)  (Aug),0.1%
2024/09/17,USD,Retail Sales (MoM)  (Aug),0.1%
2024/09/18,GBP,CPI (YoY)  (Aug),2.2%
2024/09/18,EUR,CPI (YoY)  (Aug),2.2%
2024/09/18,USD,Crude Oil Inventories,-1.630M
2024/09/19,USD,FOMC Economic Projections,
2024/09/19,USD,FOMC Statement,
2024/09/19,USD,Fed Interest Rate Decision,5.00%
2024/09/19,USD,FOMC Press Conference,
2024/09/19,GBP,BoE Interest Rate Decision  (Sep),5.00%
2024/09/19,USD,Initial Jobless Claims,219K
2024/09/19,USD,Philadelphia Fed Manufacturing Index  (Sep),1.7
2024/09/19,USD,Existing Home Sales  (Aug),3.86M
2024/09/20,JPY,BoJ Interest Rate Decision,0.25%
2024/09/23,USD,S&P Global Manufacturing PMI  (Sep),47.0
2024/09/23,USD,S&P Global Services PMI  (Sep),55.4
2024/09/25,USD,New Home Sales  (Aug),716K
2024/09/25,USD,Crude Oil Inventories,-4.471M
2024/09/26,USD,Durable Goods Orders (MoM)  (Aug),0.0%
2024/09/26,USD,GDP (QoQ)  (Q2),3.0%
2024/09/26,USD,Initial Jobless Claims,218K
2024/09/26,USD,Fed Chair Powell Speaks,
2024/09/27,USD,Core PCE Price Index (MoM)  (Aug),0.1%
2024/09/27,USD,Core PCE Price Index (YoY)  (Aug),2.7%
2024/09/30,CNY,Manufacturing PMI  (Sep),49.8
2024/09/30,GBP,GDP (QoQ)  (Q2),0.5%
2024/09/30,GBP,GDP (YoY)  (Q2),0.7%
2024/09/30,USD,Chicago PMI  (Sep),46.6
2024/10/01,USD,Fed Chair Powell Speaks,
2024/10/01,EUR,CPI (YoY)  (Sep),1.8%
2024/10/01,USD,S&P Global Manufacturing PMI  (Sep),47.3
2024/10/01,USD,ISM Manufacturing PMI  (Sep),47.2
