Tanggal,Mata Uang,Event,Aktual
2024/02/20,CNY,PBoC Loan Prime Rate,3.45%
2024/02/20,GBP,BoE MPC Treasury Committee Hearings,
2024/02/20,GBP,BoE Gov Bailey Speaks,
2024/02/20,GBP,BoE MPC Member Broadbent Speaks,
2024/02/20,EUR,German Buba Balz Speaks,
2024/02/20,USD,US Leading Index (MoM)  (Jan),-0.4%
2024/02/21,JPY,Adjusted Trade Balance,0.24T
2024/02/21,JPY,Exports (YoY)  (Jan),11.9%
2024/02/21,JPY,Trade Balance  (Jan),"-1,758.3B"
2024/02/21,EUR,German Buba President Nagel Speaks,
2024/02/21,EUR,German 10-Year Bund Auction,2.380%
2024/02/21,USD,FOMC Member Bostic Speaks,
2024/02/22,USD,20-Year Bond Auction,4.595%
2024/02/22,USD,FOMC Member Bowman Speaks,
2024/02/22,USD,FOMC Meeting Minutes,
2024/02/22,USD,API Weekly Crude Oil Stock,7.168M
2024/02/22,USD,Continuing Jobless Claims,"1,862K"
2024/02/22,USD,Initial Jobless Claims,201K
2024/02/22,USD,Existing Home Sales (MoM)  (Jan),3.1%
2024/02/22,USD,Existing Home Sales  (Jan),4.00M
2024/02/22,USD,Crude Oil Inventories,3.514M
2024/02/22,USD,Cushing Crude Oil Inventories,0.741M
2024/02/23,USD,30-Year TIPS Auction,2.200%
2024/02/23,USD,FOMC Member Harker Speaks,
2024/02/23,USD,Fed's Balance Sheet,"7,582B"
2024/02/23,USD,FOMC Member Kashkari Speaks,
2024/02/23,USD,Fed Waller Speaks,
2024/02/23,EUR,German GDP (YoY)  (Q4),-0.2%
2024/02/23,EUR,German GDP (QoQ)  (Q4),-0.3%
2024/02/23,EUR,German Business Expectations  (Feb),84.1
2024/02/23,EUR,German Current Assessment  (Feb),86.9
2024/02/23,EUR,German Ifo Business Climate Index  (Feb),85.5
2024/02/23,EUR,German Buba Mauderer Speaks,
2024/02/23,EUR,German Buba President Nagel Speaks,
2024/02/24,USD,U.S. Baker Hughes Oil Rig Count,503
2024/02/24,USD,U.S. Baker Hughes Total Rig Count,626
2024/02/24,GBP,CFTC GBP speculative net positions,46.3K
2024/02/24,USD,CFTC Crude Oil speculative net positions,191.9K
2024/02/24,USD,CFTC Gold speculative net positions,140.3K
2024/02/24,USD,CFTC Nasdaq 100 speculative net positions,25.6K
2024/02/24,USD,CFTC S&P 500 speculative net positions,-218.5K
2024/02/24,JPY,CFTC JPY speculative net positions,-120.8K
2024/02/26,GBP,BoE MPC Member Pill Speaks,
2024/02/26,EUR,German Buba Mauderer Speaks,
2024/02/26,EUR,German Buba President Nagel Speaks,
2024/02/26,USD,Building Permits,1.489M
2024/02/26,USD,New Home Sales (MoM)  (Jan),1.5%
2024/02/26,USD,New Home Sales  (Jan),661K
2024/02/26,USD,2-Year Note Auction,4.691%
2024/02/27,USD,5-Year Note Auction,4.320%
2024/02/27,JPY,National Core CPI (YoY)  (Jan),2.0%
2024/02/27,JPY,National CPI (MoM)  (Jan),0.0%
2024/02/27,EUR,GfK German Consumer Climate  (Mar),-29.0
2024/02/27,USD,Core Durable Goods Orders (MoM)  (Jan),-0.3%
2024/02/27,USD,Durable Goods Orders (MoM)  (Jan),-6.1%
2024/02/27,GBP,MPC Member Ramsden Speaks,
2024/02/27,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Dec),-0.3%
2024/02/27,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Dec),6.1%
2024/02/27,USD,Fed Vice Chair for Supervision Barr Speaks,
2024/02/27,USD,CB Consumer Confidence  (Feb),106.7
2024/02/27,EUR,German Buba Balz Speaks,
2024/02/27,USD,Atlanta Fed GDPNow  (Q1),3.2%
2024/02/28,USD,7-Year Note Auction,4.327%
2024/02/28,USD,API Weekly Crude Oil Stock,8.428M
2024/02/28,USD,Core PCE Prices  (Q4),2.10%
2024/02/28,USD,GDP (QoQ)  (Q4),3.2%
2024/02/28,USD,GDP Price Index (QoQ)  (Q4),1.7%
2024/02/28,USD,Goods Trade Balance  (Jan),-90.20B
2024/02/28,USD,Retail Inventories Ex Auto  (Jan),0.3%
2024/02/28,GBP,BoE MPC Member Mann Speaks,
2024/02/28,USD,Crude Oil Inventories,4.199M
2024/02/28,USD,Cushing Crude Oil Inventories,1.458M
2024/02/29,USD,FOMC Member Bostic Speaks,
2024/02/29,USD,FOMC Member Williams Speaks,
2024/02/29,JPY,Industrial Production (MoM)  (Jan),-7.5%
2024/02/29,JPY,BoJ Core CPI (YoY),2.6%
2024/02/29,EUR,German Retail Sales (MoM)  (Jan),-0.4%
2024/02/29,EUR,German Unemployment Change  (Feb),11K
2024/02/29,EUR,German Unemployment Rate  (Feb),5.9%
2024/02/29,EUR,German Buba President Nagel Speaks,
2024/02/29,EUR,German CPI (MoM)  (Feb),0.4%
2024/02/29,EUR,German CPI (YoY)  (Feb),2.5%
2024/02/29,USD,Continuing Jobless Claims,"1,905K"
2024/02/29,USD,Core PCE Price Index (MoM)  (Jan),0.4%
2024/02/29,USD,Core PCE Price Index (YoY)  (Jan),2.8%
2024/02/29,USD,Initial Jobless Claims,215K
2024/02/29,USD,PCE price index (MoM)  (Jan),0.3%
2024/02/29,USD,PCE Price index (YoY)  (Jan),2.4%
2024/02/29,USD,Personal Spending (MoM)  (Jan),0.2%
2024/02/29,USD,Chicago PMI  (Feb),44.0
2024/02/29,USD,Pending Home Sales (MoM)  (Jan),-4.9%
2024/02/29,USD,FOMC Member Bostic Speaks,
2024/02/29,USD,Atlanta Fed GDPNow  (Q1),3.0%
2024/03/01,USD,FOMC Member Mester Speaks,
2024/03/01,USD,Fed's Balance Sheet,"7,568B"
2024/03/01,USD,FOMC Member Williams Speaks,
2024/03/01,CNY,Chinese Composite PMI  (Feb),50.9
2024/03/01,CNY,Manufacturing PMI  (Feb),49.1
2024/03/01,CNY,Non-Manufacturing PMI  (Feb),51.4
2024/03/01,GBP,Nationwide HPI (YoY)  (Feb),1.2%
2024/03/01,GBP,Nationwide HPI (MoM)  (Feb),0.7%
2024/03/01,GBP,BoE MPC Member Pill Speaks,
2024/03/01,USD,Construction Spending (MoM)  (Jan),-0.2%
2024/03/01,USD,Fed Monetary Policy Report,
2024/03/01,USD,ISM Manufacturing Employment  (Feb),45.9
2024/03/01,USD,ISM Manufacturing PMI  (Feb),47.8
2024/03/01,USD,ISM Manufacturing Prices  (Feb),52.5
2024/03/01,USD,Michigan 1-Year Inflation Expectations  (Feb),3.0%
2024/03/01,USD,Michigan 5-Year Inflation Expectations  (Feb),2.9%
2024/03/01,USD,Michigan Consumer Expectations  (Feb),75.2
2024/03/01,USD,Michigan Consumer Sentiment  (Feb),76.9
2024/03/01,USD,Fed Waller Speaks,
2024/03/02,USD,FOMC Member Bostic Speaks,
2024/03/02,USD,Atlanta Fed GDPNow  (Q1),2.1%
2024/03/02,USD,U.S. Baker Hughes Oil Rig Count,506
2024/03/02,USD,U.S. Baker Hughes Total Rig Count,629
2024/03/02,USD,FOMC Member Daly Speaks,
2024/03/02,GBP,CFTC GBP speculative net positions,46.4K
2024/03/02,USD,CFTC Crude Oil speculative net positions,224.8K
2024/03/02,USD,CFTC Gold speculative net positions,141.6K
2024/03/02,USD,CFTC Nasdaq 100 speculative net positions,10.2K
2024/03/02,USD,CFTC S&P 500 speculative net positions,-224.2K
2024/03/02,JPY,CFTC JPY speculative net positions,-132.7K
2024/03/04,JPY,Capital Spending (YoY)  (Q4),16.4%
2024/03/04,USD,FOMC Member Harker Speaks,
2024/03/05,JPY,Tokyo Core CPI (YoY)  (Feb),2.5%
2024/03/05,GBP,BRC Retail Sales Monitor (YoY)  (Feb),1.0%
2024/03/05,JPY,10-Year JGB Auction,0.718%
2024/03/05,USD,Factory Orders (MoM)  (Jan),-3.6%
2024/03/05,USD,ISM Non-Manufacturing Employment  (Feb),48.0
2024/03/05,USD,ISM Non-Manufacturing PMI  (Feb),52.6
2024/03/05,USD,ISM Non-Manufacturing Prices  (Feb),58.6
2024/03/06,USD,Fed Vice Chair for Supervision Barr Speaks,
2024/03/06,USD,Fed Vice Chair for Supervision Barr Speaks,
2024/03/06,USD,API Weekly Crude Oil Stock,0.423M
2024/03/06,EUR,German Trade Balance  (Jan),27.5B
2024/03/06,GBP,Spring Forecast Statement,
2024/03/06,USD,ADP Nonfarm Employment Change  (Feb),140K
2024/03/06,USD,Fed Chair Powell Testifies,
2024/03/06,USD,JOLTS Job Openings  (Jan),8.863M
2024/03/06,USD,Crude Oil Inventories,1.367M
2024/03/06,USD,Cushing Crude Oil Inventories,0.701M
2024/03/07,USD,FOMC Member Daly Speaks,
2024/03/07,USD,Atlanta Fed GDPNow  (Q1),2.5%
2024/03/07,USD,Beige Book,
2024/03/07,USD,FOMC Member Kashkari Speaks,
2024/03/07,JPY,BoJ Board Member Nakagawa Speaks,
2024/03/07,CNY,Exports (YoY)  (Feb),7.1%
2024/03/07,CNY,Imports (YoY)  (Feb),3.5%
2024/03/07,CNY,Trade Balance (USD)  (Feb),125.16B
2024/03/07,GBP,Halifax House Price Index (YoY)  (Feb),1.7%
2024/03/07,GBP,Halifax House Price Index (MoM)  (Feb),0.4%
2024/03/07,EUR,German Factory Orders (MoM)  (Jan),-11.3%
2024/03/07,GBP,Mortgage Rate (GBP),7.92%
2024/03/07,USD,Continuing Jobless Claims,"1,906K"
2024/03/07,USD,Exports,257.20B
2024/03/07,USD,Imports,324.60B
2024/03/07,USD,Initial Jobless Claims,217K
2024/03/07,USD,Nonfarm Productivity (QoQ)  (Q4),3.2%
2024/03/07,USD,Trade Balance  (Jan),-67.40B
2024/03/07,USD,Unit Labor Costs (QoQ)  (Q4),0.4%
2024/03/07,USD,Fed Chair Powell Testifies,
2024/03/07,EUR,German Buba Balz Speaks,
2024/03/07,USD,Atlanta Fed GDPNow  (Q1),2.5%
2024/03/07,USD,FOMC Member Mester Speaks,
2024/03/08,USD,Consumer Credit  (Jan),19.49B
2024/03/08,USD,Fed's Balance Sheet,"7,539B"
2024/03/08,JPY,Household Spending (YoY)  (Jan),-6.3%
2024/03/08,JPY,Household Spending (MoM)  (Jan),-2.1%
2024/03/08,JPY,Adjusted Current Account  (Jan),2.73T
2024/03/08,JPY,Current Account n.s.a.  (Jan),0.438T
2024/03/08,USD,U.S. President Biden Speaks,
2024/03/08,EUR,German Industrial Production (MoM)  (Jan),1.0%
2024/03/08,EUR,German PPI (MoM)  (Jan),0.2%
2024/03/08,GBP,Mortgage Rate (GBP)  (Feb),7.92%
2024/03/08,USD,FOMC Member Williams Speaks,
2024/03/08,USD,Average Hourly Earnings (YoY) (YoY)  (Feb),4.3%
2024/03/08,USD,Average Hourly Earnings (MoM)  (Feb),0.1%
2024/03/08,USD,Nonfarm Payrolls  (Feb),275K
2024/03/08,USD,Participation Rate  (Feb),62.5%
2024/03/08,USD,Private Nonfarm Payrolls  (Feb),223K
2024/03/08,USD,U6 Unemployment Rate  (Feb),7.3%
2024/03/08,USD,Unemployment Rate  (Feb),3.9%
2024/03/09,USD,WASDE Report,
2024/03/09,USD,U.S. Baker Hughes Oil Rig Count,504
2024/03/09,USD,U.S. Baker Hughes Total Rig Count,622
2024/03/09,GBP,CFTC GBP speculative net positions,58.4K
2024/03/09,USD,CFTC Crude Oil speculative net positions,238.5K
2024/03/09,USD,CFTC Gold speculative net positions,191.3K
2024/03/09,USD,CFTC Nasdaq 100 speculative net positions,0.6K
2024/03/09,USD,CFTC S&P 500 speculative net positions,-204.4K
2024/03/09,JPY,CFTC JPY speculative net positions,-118.8K
2024/03/09,CNY,CPI (MoM)  (Feb),1.0%
2024/03/09,CNY,CPI (YoY)  (Feb),0.7%
2024/03/09,CNY,PPI (YoY)  (Feb),-2.7%
2024/03/11,JPY,GDP (QoQ)  (Q4),0.1%
2024/03/11,JPY,GDP (YoY)  (Q4),0.4%
2024/03/11,JPY,GDP Price Index (YoY)  (Q4),3.9%
2024/03/11,USD,NY Fed 1-Year Consumer Inflation Expectations,3.0%
2024/03/12,GBP,BoE MPC Member Mann Speaks,
2024/03/12,USD,3-Year Note Auction,4.256%
2024/03/12,EUR,German Buba Mauderer Speaks,
2024/03/12,JPY,BSI Large Manufacturing Conditions  (Q1),-6.7
2024/03/12,GBP,Average Earnings Index +Bonus  (Jan),5.6%
2024/03/12,GBP,Claimant Count Change  (Feb),16.8K
2024/03/12,GBP,Employment Change 3M/3M (MoM)  (Jan),-21K
2024/03/12,GBP,Unemployment Rate  (Jan),3.9%
2024/03/12,EUR,German CPI (MoM)  (Feb),0.4%
2024/03/12,EUR,German CPI (YoY)  (Feb),2.5%
2024/03/12,GBP,BoE MPC Member Mann Speaks,
2024/03/12,USD,OPEC Monthly Report,
2024/03/12,USD,Core CPI (YoY)  (Feb),3.8%
2024/03/12,USD,Core CPI (MoM)  (Feb),0.4%
2024/03/12,USD,CPI (YoY)  (Feb),3.2%
2024/03/12,USD,CPI (MoM)  (Feb),0.4%
2024/03/12,USD,EIA Short-Term Energy Outlook,
2024/03/12,EUR,German Buba Vice President Buch Speaks,
2024/03/12,GBP,BoE Gov Bailey Speaks,
2024/03/13,USD,10-Year Note Auction,4.166%
2024/03/13,EUR,German Buba Balz Speaks,
2024/03/13,USD,Federal Budget Balance  (Feb),-296.0B
2024/03/13,USD,API Weekly Crude Oil Stock,-5.521M
2024/03/13,GBP,GDP (MoM)  (Jan),0.2%
2024/03/13,GBP,Industrial Production (MoM)  (Jan),-0.2%
2024/03/13,GBP,Manufacturing Production (MoM)  (Jan),0.0%
2024/03/13,GBP,Monthly GDP 3M/3M Change  (Jan),-0.1%
2024/03/13,GBP,Trade Balance  (Jan),-14.52B
2024/03/13,GBP,Trade Balance Non-EU  (Jan),-3.42B
2024/03/13,EUR,German 10-Year Bund Auction,2.310%
2024/03/13,GBP,NIESR Monthly GDP Tracker,0.0%
2024/03/13,USD,Crude Oil Inventories,-1.536M
2024/03/13,USD,Cushing Crude Oil Inventories,-0.220M
2024/03/14,USD,30-Year Bond Auction,4.331%
2024/03/14,USD,IEA Monthly Report,
2024/03/14,USD,Continuing Jobless Claims,"1,811K"
2024/03/14,USD,Core PPI (MoM)  (Feb),0.3%
2024/03/14,USD,Core Retail Sales (MoM)  (Feb),0.3%
2024/03/14,USD,Initial Jobless Claims,209K
2024/03/14,USD,PPI (MoM)  (Feb),0.6%
2024/03/14,USD,Retail Control (MoM)  (Feb),0.0%
2024/03/14,USD,Retail Sales (MoM)  (Feb),0.6%
2024/03/14,USD,Business Inventories (MoM)  (Jan),0.0%
2024/03/14,USD,Retail Inventories Ex Auto  (Jan),0.3%
2024/03/15,EUR,German Buba Mauderer Speaks,
2024/03/15,USD,Atlanta Fed GDPNow  (Q1),2.3%
2024/03/15,USD,Fed's Balance Sheet,"7,542B"
2024/03/15,JPY,Tertiary Industry Activity Index (MoM),0.3%
2024/03/15,CNY,New Loans  (Feb),"1,450.0B"
2024/03/15,EUR,German Buba President Nagel Speaks,
2024/03/15,USD,Export Price Index (MoM)  (Feb),0.8%
2024/03/15,USD,Import Price Index (MoM)  (Feb),0.3%
2024/03/15,USD,NY Empire State Manufacturing Index  (Mar),-20.90
2024/03/15,USD,Industrial Production (YoY)  (Feb),-0.23%
2024/03/15,USD,Industrial Production (MoM)  (Feb),0.1%
2024/03/15,USD,Michigan 1-Year Inflation Expectations  (Mar),3.0%
2024/03/15,USD,Michigan 5-Year Inflation Expectations  (Mar),2.9%
2024/03/15,USD,Michigan Consumer Expectations  (Mar),74.6
2024/03/15,USD,Michigan Consumer Sentiment  (Mar),76.5
2024/03/16,USD,U.S. Baker Hughes Oil Rig Count,510
2024/03/16,USD,U.S. Baker Hughes Total Rig Count,629
2024/03/16,GBP,CFTC GBP speculative net positions,70.5K
2024/03/16,USD,CFTC Crude Oil speculative net positions,233.8K
2024/03/16,USD,CFTC Gold speculative net positions,201.6K
2024/03/16,USD,CFTC Nasdaq 100 speculative net positions,1.4K
2024/03/16,USD,CFTC S&P 500 speculative net positions,-239.8K
2024/03/16,JPY,CFTC JPY speculative net positions,-102.3K
2024/03/18,CNY,Fixed Asset Investment (YoY)  (Feb),4.2%
2024/03/18,CNY,Industrial Production (YoY)  (Feb),7.0%
2024/03/18,CNY,Chinese Industrial Production YTD  (YoY)  (Feb),7.0%
2024/03/18,CNY,Chinese Unemployment Rate  (Jan),5.3%
2024/03/18,CNY,NBS Press Conference,
2024/03/18,EUR,German Buba Vice President Buch Speaks,
2024/03/19,JPY,BoJ Monetary Policy Statement,
2024/03/19,JPY,BoJ Interest Rate Decision,0.10%
2024/03/19,JPY,Industrial Production (MoM)  (Jan),-6.7%
2024/03/19,JPY,BoJ Press Conference,
2024/03/19,EUR,German ZEW Current Conditions  (Mar),-80.5
2024/03/19,EUR,German ZEW Economic Sentiment  (Mar),31.7
2024/03/19,USD,Building Permits  (Feb),1.518M
2024/03/19,USD,Housing Starts (MoM)  (Feb),10.7%
2024/03/19,USD,Housing Starts  (Feb),1.521M
2024/03/19,USD,Atlanta Fed GDPNow  (Q1),2.1%
2024/03/20,USD,20-Year Bond Auction,4.542%
2024/03/20,USD,TIC Net Long-Term Transactions  (Jan),36.1B
2024/03/20,USD,API Weekly Crude Oil Stock,-1.519M
2024/03/20,CNY,China Loan Prime Rate 5Y  (Mar),3.95%
2024/03/20,CNY,PBoC Loan Prime Rate,3.45%
2024/03/20,EUR,German Buba President Nagel Speaks,
2024/03/20,GBP,CPI (MoM)  (Feb),0.6%
2024/03/20,GBP,CPI (YoY)  (Feb),3.4%
2024/03/20,GBP,CPIH (YoY),3.8%
2024/03/20,GBP,PPI Input (MoM)  (Feb),-0.4%
2024/03/20,EUR,German PPI (MoM)  (Feb),-0.4%
2024/03/20,USD,Crude Oil Inventories,-1.952M
2024/03/20,USD,Cushing Crude Oil Inventories,-0.018M
2024/03/20,EUR,German Buba Balz Speaks,
2024/03/20,EUR,German Buba President Nagel Speaks,
2024/03/21,USD,Interest Rate Projection - 1st Yr  (Q1),3.9%
2024/03/21,USD,Interest Rate Projection - 2nd Yr  (Q1),3.1%
2024/03/21,USD,Interest Rate Projection - Current  (Q1),4.6%
2024/03/21,USD,Interest Rate Projection - Longer  (Q1),2.6%
2024/03/21,USD,FOMC Economic Projections,
2024/03/21,USD,FOMC Statement,
2024/03/21,USD,Fed Interest Rate Decision,5.50%
2024/03/21,USD,FOMC Press Conference,
2024/03/21,JPY,Adjusted Trade Balance,-0.45T
2024/03/21,JPY,Exports (YoY)  (Feb),7.8%
2024/03/21,JPY,Trade Balance  (Feb),-379.4B
2024/03/21,EUR,German Buba Vice President Buch Speaks,
2024/03/21,GBP,BoE MPC vote cut  (Mar),1
2024/03/21,GBP,BoE MPC vote hike  (Mar),0
2024/03/21,GBP,BoE MPC vote unchanged  (Mar),8
2024/03/21,GBP,BoE Interest Rate Decision  (Mar),5.25%
2024/03/21,GBP,BoE MPC Meeting Minutes,
2024/03/21,USD,Continuing Jobless Claims,"1,807K"
2024/03/21,USD,Current Account  (Q4),-194.8B
2024/03/21,USD,Initial Jobless Claims,210K
2024/03/21,USD,Philadelphia Fed Manufacturing Index  (Mar),3.2
2024/03/21,USD,Philly Fed Employment  (Mar),-9.6
2024/03/21,USD,Existing Home Sales (MoM)  (Feb),9.5%
2024/03/21,USD,Existing Home Sales  (Feb),4.38M
2024/03/21,USD,US Leading Index (MoM)  (Feb),0.1%
2024/03/21,USD,Fed Vice Chair for Supervision Barr Speaks,
2024/03/22,USD,10-Year TIPS Auction,1.932%
2024/03/22,USD,Fed's Balance Sheet,"7,514B"
2024/03/22,JPY,National Core CPI (YoY)  (Feb),2.8%
2024/03/22,JPY,National CPI (MoM)  (Feb),0.0%
2024/03/22,GBP,Core Retail Sales (YoY)  (Feb),-0.5%
2024/03/22,GBP,Core Retail Sales (MoM)  (Feb),0.2%
2024/03/22,GBP,Retail Sales (YoY)  (Feb),-0.4%
2024/03/22,GBP,Retail Sales (MoM)  (Feb),0.0%
2024/03/22,EUR,German Buba President Nagel Speaks,
2024/03/22,EUR,German Business Expectations  (Mar),87.5
2024/03/22,EUR,German Current Assessment  (Mar),88.1
2024/03/22,EUR,German Ifo Business Climate Index  (Mar),87.8
2024/03/22,USD,Fed Chair Powell Speaks,
2024/03/22,EUR,German Buba President Nagel Speaks,
2024/03/22,EUR,German Buba Wuermeling Speaks,
2024/03/22,EUR,German Buba Vice President Buch Speaks,
2024/03/22,USD,Fed Vice Chair for Supervision Barr Speaks,
2024/03/23,USD,U.S. Baker Hughes Oil Rig Count,509
2024/03/23,USD,U.S. Baker Hughes Total Rig Count,624
2024/03/23,GBP,CFTC GBP speculative net positions,53.2K
2024/03/23,USD,CFTC Crude Oil speculative net positions,277.8K
2024/03/23,USD,CFTC Gold speculative net positions,201.6K
2024/03/23,USD,CFTC Nasdaq 100 speculative net positions,11.2K
2024/03/23,USD,CFTC S&P 500 speculative net positions,-194.2K
2024/03/23,JPY,CFTC JPY speculative net positions,-116.0K
2024/03/23,USD,FOMC Member Bostic Speaks,
2024/03/25,JPY,Monetary Policy Meeting Minutes,
2024/03/25,USD,Building Permits,1.524M
2024/03/25,USD,FOMC Member Bostic Speaks,
2024/03/25,USD,New Home Sales  (Feb),662K
2024/03/25,USD,New Home Sales (MoM)  (Feb),-0.3%
2024/03/25,GBP,BoE MPC Member Mann Speaks,
2024/03/26,USD,2-Year Note Auction,4.595%
2024/03/26,EUR,German Buba Balz Speaks,
2024/03/26,JPY,BoJ Core CPI (YoY),2.3%
2024/03/26,EUR,GfK German Consumer Climate  (Apr),-27.4
2024/03/26,EUR,German 10-Year Bund Auction,2.300%
2024/03/26,USD,Core Durable Goods Orders (MoM)  (Feb),0.5%
2024/03/26,USD,Durable Goods Orders (MoM)  (Feb),1.4%
2024/03/26,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Jan),-0.1%
2024/03/26,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY)  (Jan),6.6%
2024/03/26,USD,CB Consumer Confidence  (Mar),104.7
2024/03/26,USD,Atlanta Fed GDPNow  (Q1),2.1%
2024/03/27,USD,5-Year Note Auction,4.235%
2024/03/27,USD,API Weekly Crude Oil Stock,9.337M
2024/03/27,USD,Crude Oil Inventories,3.165M
2024/03/27,USD,Cushing Crude Oil Inventories,2.107M
2024/03/28,USD,7-Year Note Auction,4.185%
2024/03/28,USD,Fed Waller Speaks,
2024/03/28,GBP,Business Investment (QoQ)  (Q4),1.4%
2024/03/28,GBP,Current Account  (Q4),-21.2B
2024/03/28,GBP,GDP (YoY)  (Q4),-0.2%
2024/03/28,GBP,GDP (QoQ)  (Q4),-0.3%
2024/03/28,EUR,German Retail Sales (MoM)  (Feb),-1.9%
2024/03/28,EUR,German Unemployment Change  (Mar),4K
2024/03/28,EUR,German Unemployment Rate  (Mar),5.9%
2024/03/28,USD,Continuing Jobless Claims,"1,819K"
2024/03/28,USD,Core PCE Prices  (Q4),2.00%
2024/03/28,USD,GDP (QoQ)  (Q4),3.4%
2024/03/28,USD,GDP Price Index (QoQ)  (Q4),1.7%
2024/03/28,USD,Initial Jobless Claims,210K
2024/03/28,USD,Chicago PMI  (Mar),41.4
2024/03/28,USD,Michigan 1-Year Inflation Expectations  (Mar),2.9%
2024/03/28,USD,Michigan 5-Year Inflation Expectations  (Mar),2.8%
2024/03/28,USD,Michigan Consumer Expectations  (Mar),77.4
2024/03/28,USD,Michigan Consumer Sentiment  (Mar),79.4
2024/03/28,USD,Pending Home Sales (MoM)  (Feb),1.6%
2024/03/29,USD,U.S. Baker Hughes Oil Rig Count,506
2024/03/29,USD,U.S. Baker Hughes Total Rig Count,621
2024/03/29,USD,Fed's Balance Sheet,"7,485B"
2024/03/29,JPY,Tokyo Core CPI (YoY)  (Mar),2.4%
2024/03/29,JPY,Industrial Production (MoM)  (Feb),-0.1%
2024/03/29,USD,Core PCE Price Index (YoY)  (Feb),2.8%
2024/03/29,USD,Core PCE Price Index (MoM)  (Feb),0.3%
2024/03/29,USD,Goods Trade Balance  (Feb),-91.84B
2024/03/29,USD,PCE Price index (YoY)  (Feb),2.5%
2024/03/29,USD,PCE price index (MoM)  (Feb),0.3%
2024/03/29,USD,Personal Spending (MoM)  (Feb),0.8%
2024/03/29,USD,Retail Inventories Ex Auto  (Feb),0.4%
2024/03/29,USD,FOMC Member Daly Speaks,
2024/03/29,USD,Fed Chair Powell Speaks,
2024/03/29,USD,Atlanta Fed GDPNow  (Q1),2.3%
2024/03/30,GBP,CFTC GBP speculative net positions,35.2K
2024/03/30,USD,CFTC Crude Oil speculative net positions,278.0K
2024/03/30,USD,CFTC Gold speculative net positions,199.3K
2024/03/30,USD,CFTC Nasdaq 100 speculative net positions,-7.1K
2024/03/30,USD,CFTC S&P 500 speculative net positions,-169.4K
2024/03/30,JPY,CFTC JPY speculative net positions,-129.1K
2024/03/31,CNY,Chinese Composite PMI  (Mar),52.7
2024/03/31,CNY,Manufacturing PMI  (Mar),50.8
2024/03/31,CNY,Non-Manufacturing PMI  (Mar),53.0
2024/04/01,JPY,Tankan All Big Industry CAPEX  (Q1),4.0%
2024/04/01,JPY,Tankan Big Manufacturing Outlook Index  (Q1),10
2024/04/01,JPY,Tankan Large Manufacturers Index  (Q1),11
2024/04/01,JPY,Tankan Large Non-Manufacturers Index  (Q1),34
2024/04/01,USD,Construction Spending (MoM)  (Feb),-0.3%
2024/04/01,USD,ISM Manufacturing Employment  (Mar),47.4
2024/04/01,USD,ISM Manufacturing PMI  (Mar),50.3
2024/04/01,USD,ISM Manufacturing Prices  (Mar),55.8
2024/04/02,USD,Atlanta Fed GDPNow  (Q1),2.8%
2024/04/02,JPY,10-Year JGB Auction,0.753%
2024/04/02,GBP,Nationwide HPI (MoM)  (Mar),-0.2%
2024/04/02,GBP,Nationwide HPI (YoY)  (Mar),1.6%
2024/04/02,EUR,German CPI (MoM)  (Mar),0.4%
2024/04/02,EUR,German CPI (YoY)  (Mar),2.2%
2024/04/02,USD,Factory Orders (MoM)  (Feb),1.4%
2024/04/02,USD,JOLTS Job Openings  (Feb),8.756M
2024/04/02,USD,FOMC Member Bowman Speaks,
2024/04/02,USD,FOMC Member Williams Speaks,
2024/04/02,USD,FOMC Member Mester Speaks,
2024/04/03,USD,FOMC Member Daly Speaks,
2024/04/03,USD,API Weekly Crude Oil Stock,-2.286M
2024/04/03,USD,OPEC Meeting,
2024/04/03,EUR,German 10-Year Bund Auction,2.380%
2024/04/03,USD,ADP Nonfarm Employment Change  (Mar),184K
2024/04/03,USD,FOMC Member Bostic Speaks,
2024/04/03,USD,FOMC Member Bowman Speaks,
2024/04/03,USD,ISM Non-Manufacturing Employment  (Mar),48.5
2024/04/03,USD,ISM Non-Manufacturing PMI  (Mar),51.4
2024/04/03,USD,ISM Non-Manufacturing Prices  (Mar),53.4
2024/04/03,USD,Crude Oil Inventories,3.210M
2024/04/03,USD,Cushing Crude Oil Inventories,-0.377M
2024/04/03,USD,Fed Chair Powell Speaks,
2024/04/04,USD,Fed Vice Chair for Supervision Barr Speaks,
2024/04/04,USD,Continuing Jobless Claims,"1,791K"
2024/04/04,USD,Exports,263.00B
2024/04/04,USD,Imports,331.90B
2024/04/04,USD,Initial Jobless Claims,221K
2024/04/04,USD,Trade Balance  (Feb),-68.90B
2024/04/04,USD,Atlanta Fed GDPNow  (Q1),2.5%
2024/04/05,USD,FOMC Member Mester Speaks,
2024/04/05,USD,Fed's Balance Sheet,"7,440B"
2024/04/05,JPY,Household Spending (MoM)  (Feb),1.4%
2024/04/05,JPY,Household Spending (YoY)  (Feb),-0.5%
2024/04/05,GBP,Halifax House Price Index (YoY)  (Mar),0.3%
2024/04/05,GBP,Halifax House Price Index (MoM)  (Mar),-1.0%
2024/04/05,EUR,German Factory Orders (MoM)  (Feb),0.2%
